##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	ERR458884.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1461646
Sequences flagged as poor quality	0
Sequence length	51
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.66000249034308	31.0	30.0	33.0	28.0	34.0
2	28.32285519202324	31.0	27.0	33.0	16.0	34.0
3	27.450573531484366	31.0	25.0	31.0	16.0	34.0
4	30.81224797249129	35.0	28.0	37.0	19.0	37.0
5	33.409987780899066	35.0	32.0	37.0	28.0	37.0
6	34.433780819706	35.0	35.0	37.0	31.0	37.0
7	34.747579099179966	35.0	35.0	37.0	32.0	37.0
8	34.93214157189908	35.0	35.0	37.0	32.0	37.0
9	36.56516694192712	38.0	35.0	39.0	32.0	39.0
10	36.540179359434504	39.0	35.0	39.0	32.0	39.0
11	36.60932742948703	39.0	35.0	39.0	32.0	39.0
12	36.5612008653258	38.0	35.0	39.0	32.0	39.0
13	36.48714873505623	38.0	35.0	39.0	32.0	39.0
14	37.685867166194825	39.0	36.0	41.0	32.0	41.0
15	37.681602111592	39.0	36.0	41.0	32.0	41.0
16	37.64894783004914	39.0	36.0	41.0	32.0	41.0
17	37.56689034143698	39.0	36.0	41.0	32.0	41.0
18	37.54055633169728	39.0	36.0	41.0	32.0	41.0
19	37.62091641888665	39.0	36.0	41.0	32.0	41.0
20	37.57835686616322	39.0	36.0	41.0	32.0	41.0
21	37.540348347000574	39.0	36.0	40.0	32.0	41.0
22	37.479627762125716	39.0	36.0	40.0	32.0	41.0
23	37.42746123206303	39.0	36.0	40.0	32.0	41.0
24	37.50199843190485	39.0	36.0	41.0	32.0	41.0
25	37.48578999292578	39.0	36.0	41.0	32.0	41.0
26	37.36176543431173	39.0	36.0	40.0	32.0	41.0
27	37.355071611046725	39.0	36.0	40.0	32.0	41.0
28	37.31873381105959	39.0	36.0	40.0	31.0	41.0
29	37.25430439381355	39.0	36.0	40.0	31.0	41.0
30	37.193653593277716	39.0	36.0	40.0	31.0	41.0
31	37.12001127495987	39.0	36.0	40.0	31.0	41.0
32	37.08951551880551	39.0	36.0	40.0	31.0	41.0
33	37.021026979172795	39.0	36.0	40.0	30.0	41.0
34	36.95074046656988	39.0	36.0	40.0	30.0	41.0
35	36.91513061302121	39.0	36.0	40.0	30.0	41.0
36	36.84851804061996	39.0	36.0	40.0	30.0	41.0
37	36.78377869880943	39.0	35.0	40.0	30.0	41.0
38	36.707451051759456	39.0	35.0	40.0	30.0	41.0
39	36.62340197284431	39.0	35.0	40.0	30.0	41.0
40	36.530419130213474	38.0	35.0	40.0	30.0	41.0
41	36.46295341005962	38.0	35.0	40.0	30.0	41.0
42	36.380727618041576	38.0	35.0	40.0	30.0	41.0
43	36.53479365044614	39.0	35.0	40.0	30.0	41.0
44	36.55794905195923	39.0	35.0	40.0	30.0	41.0
45	36.48651862352444	39.0	35.0	40.0	30.0	41.0
46	36.43177212539835	39.0	35.0	40.0	30.0	41.0
47	36.38353951640821	39.0	35.0	40.0	30.0	41.0
48	36.24411930111668	39.0	35.0	40.0	30.0	41.0
49	36.073757257229175	39.0	35.0	40.0	30.0	41.0
50	35.84836410457799	38.0	35.0	40.0	29.0	41.0
51	34.27123256930885	37.0	33.0	40.0	26.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	24	0.2531430371223209
1103	25	0.25969264422160876
1103	26	0.20539419418563654
1103	27	0.4905524462819315
1103	28	0.23353868864489158
1103	29	0.35816491275789275
1103	30	0.31373480148108257
1103	31	0.36919657354490454
1103	32	0.22049011250029338
1103	33	2.621164146745514E-4
1103	34	-0.006914972645979844
1103	35	0.15255498755380614
1103	36	0.09462334309766618
1103	37	0.20138678235218777
1103	38	0.016163044379219116
1103	39	0.3766842949330993
1103	40	0.1740034034189719
1103	41	0.3434791952218532
1103	42	0.40127112486124616
1103	43	0.30700728596191595
1103	44	0.2556492709692435
1103	45	0.36440479733597186
1103	46	0.2527899481390179
1103	47	0.36671032964063244
1103	48	0.5405612768373658
1103	49	0.3792716903644262
1103	50	0.24898729229025207
1103	51	0.3171455804400267
1104	1	0.6835516801280903
1104	2	3.5068409814523136
1104	3	-0.20191574461845718
1104	4	2.496310402548019
1104	5	1.3251863258726004
1104	6	0.708832000232583
1104	7	0.6759145595419298
1104	8	0.5218008750356162
1104	9	0.38628194202524924
1104	10	0.3282344930018226
1104	11	0.2966806736923502
1104	12	0.31139372101598184
1104	13	0.48373894250761396
1104	14	0.4030854362937859
1104	15	0.29331296503360704
1104	16	0.4576249436689679
1104	17	0.28708945944076447
1104	18	0.41850065276954496
1104	19	0.46170585985258583
1104	20	0.36421710242579763
1104	21	0.34939474090730727
1104	22	0.5352727626241816
1104	23	0.3916289481397186
1104	24	0.3875025570756989
1104	25	0.314853280940703
1104	26	0.45040771328517337
1104	27	0.25702304647573726
1104	28	0.21229777761343627
1104	29	0.40962694069058614
1104	30	0.2959451573146268
1104	31	0.44195440208613235
1104	32	0.40216783614143736
1104	33	0.19006010921804517
1104	34	0.4746428071045088
1104	35	0.4439251262685815
1104	36	0.395093631572891
1104	37	0.3625595218842008
1104	38	0.05836228676752597
1104	39	0.29382068536740746
1104	40	0.2305064630046587
1104	41	0.35576022985650013
1104	42	0.17174595358543598
1104	43	0.29244663975573104
1104	44	0.3563208212270865
1104	45	0.587717959314439
1104	46	0.3310462214755603
1104	47	0.47133731769367415
1104	48	0.4193969401541864
1104	49	0.4497492296850183
1104	50	0.2168538496295369
1104	51	-0.1046245745383203
1105	1	-0.3549247749887776
1105	2	-3.486063605676385
1105	3	-2.8061841369687848
1105	4	-1.1404757840576245
1105	5	-0.2939980359860286
1105	6	-0.1792595937463446
1105	7	0.15154200207280155
1105	8	0.006991150976595861
1105	9	0.055417267522670954
1105	10	0.15284480252527288
1105	11	0.3114302167626235
1105	12	0.18852791719114492
1105	13	0.10731651654509022
1105	14	0.16176710115254878
1105	15	0.24549062525620258
1105	16	0.21888844724268353
1105	17	0.036119133869043196
1105	18	0.21284289685174684
1105	19	0.13080106469084285
1105	20	0.21503511808771236
1105	21	-0.014663835255078084
1105	22	0.04005752271749685
1105	23	0.04564621488265885
1105	24	-0.06016821576707798
1105	25	-0.004076240434692124
1105	26	0.1332806496716401
1105	27	0.0019834458991923043
1105	28	-0.04896944083611743
1105	29	-0.002974661163882786
1105	30	-0.12048722451517335
1105	31	-0.009784159811133009
1105	32	-0.11073764255745999
1105	33	-0.19410857586450447
1105	34	-0.03477068829647578
1105	35	0.03466319780222449
1105	36	-0.1821022315413643
1105	37	0.001238809222414261
1105	38	0.009074799955335777
1105	39	-0.2533203461793221
1105	40	-0.2981619768960826
1105	41	-0.13212407405006132
1105	42	-0.12717301754254606
1105	43	0.12171614656881502
1105	44	0.0233156352604027
1105	45	-0.05546895837877486
1105	46	-0.14029871217675804
1105	47	-0.018912619153432786
1105	48	0.10729610356414554
1105	49	-0.016157868699757216
1105	50	-0.050695966855599295
1105	51	-0.19127999751408709
1106	1	0.8981789998725382
1106	2	3.7511153958119117
1106	3	4.651808015649266
1106	4	4.957195708297945
1106	5	2.1018428515799314
1106	6	0.9198785472359319
1106	7	0.6059297709809357
1106	8	0.2620473003474544
1106	9	0.2622417838262834
1106	10	0.16459287450471294
1106	11	0.11218113003552332
1106	12	0.1621634198294899
1106	13	0.2407179507217947
1106	14	0.13652017922046866
1106	15	0.21697892183312462
1106	16	0.1268765408700645
1106	17	0.04533710166771954
1106	18	-0.051189033874813106
1106	19	0.016409236792043203
1106	20	-0.009141583305869005
1106	21	-0.07703969779059605
1106	22	-0.03928762678865638
1106	23	0.14497242243238162
1106	24	0.08269878463882208
1106	25	-0.061337774733161154
1106	26	0.006960801207291922
1106	27	0.04758891200661708
1106	28	-0.0032787359247450354
1106	29	0.037193110450246536
1106	30	0.03788917921909274
1106	31	0.09294618790907094
1106	32	0.00519795479066687
1106	33	0.17021830818366368
1106	34	0.03414691419304461
1106	35	0.004433188331248061
1106	36	0.13185663735323772
1106	37	-0.11135894480274544
1106	38	-0.17925560188474066
1106	39	-0.1352605437168677
1106	40	0.025967369606419766
1106	41	-0.014683944162364071
1106	42	0.009665028729948233
1106	43	-0.06827438245296946
1106	44	0.03975860644156626
1106	45	-0.08712232057604297
1106	46	-0.07571069972918565
1106	47	0.06076536758719442
1106	48	0.25514077952139047
1106	49	-0.11775305203083519
1106	50	0.027526195233427586
1106	51	-0.22773379267035665
1107	1	-0.1836189979468692
1107	2	-1.7071933232550585
1107	3	-1.6976481577408968
1107	4	-0.27731481471391817
1107	5	0.11629192152409473
1107	6	-4.971094198324977E-4
1107	7	0.17362528094228225
1107	8	0.02699955858249581
1107	9	0.08798665447748988
1107	10	-0.02975113051726197
1107	11	-0.007468983950005281
1107	12	0.02856312908379266
1107	13	0.020134807364343033
1107	14	0.027183277644496684
1107	15	-0.005672480684467018
1107	16	-0.24258624037683774
1107	17	-0.0636614776430875
1107	18	-0.12209893574813435
1107	19	-0.04258603859038601
1107	20	0.11410915181819092
1107	21	0.054984949515052506
1107	22	0.0785727491983863
1107	23	0.03749761488621317
1107	24	-0.05887157251583375
1107	25	-0.15334755436114023
1107	26	-0.1354117497558036
1107	27	-0.2844093038720601
1107	28	-0.14856568210375087
1107	29	-0.09816255743887581
1107	30	-0.12208604131811995
1107	31	-0.0798363805648421
1107	32	-0.04641138871876649
1107	33	-0.11295742776638207
1107	34	0.08249362843627495
1107	35	-0.3027690451243288
1107	36	-0.10327205065680545
1107	37	-0.26290121856625603
1107	38	-0.3496177124341884
1107	39	-0.23207258323184732
1107	40	-0.12681222533196035
1107	41	-0.3385102236086226
1107	42	-0.23437765802460575
1107	43	-0.315312741061355
1107	44	-0.12602789370711065
1107	45	-0.08763773340189118
1107	46	-0.06810142229831939
1107	47	-0.27904531731715565
1107	48	-0.12282499178068917
1107	49	-0.3792199962274836
1107	50	-0.6387829863835179
1107	51	-0.6942101530628619
1108	1	-0.6338012949802163
1108	2	-2.821646222618199
1108	3	-2.77557598116314
1108	4	-3.3941836520092252
1108	5	-1.6224325133637407
1108	6	-0.6998631849334487
1108	7	-0.3354169888988068
1108	8	-0.4172003542329037
1108	9	-0.348573589086385
1108	10	-0.03595082817939499
1108	11	-0.06496415920271659
1108	12	-0.16117051721546716
1108	13	-0.13455607398208258
1108	14	-0.2304990550317143
1108	15	-0.06243535715409365
1108	16	-0.08043066382439434
1108	17	-0.1493330906748085
1108	18	-0.24885013432034953
1108	19	-0.17397037707400642
1108	20	-0.2711754877503978
1108	21	-0.2572914455357278
1108	22	-0.3946728551727645
1108	23	-0.4666021782123835
1108	24	-0.2908698754836081
1108	25	-0.3289532345803039
1108	26	-0.3329164038493957
1108	27	-0.38188151216116495
1108	28	-0.3357451393731452
1108	29	-0.41214980982359606
1108	30	-0.3348557767703255
1108	31	-0.29028306554113925
1108	32	-0.2777469504869856
1108	33	-0.21944663186777547
1108	34	-0.17183309087813825
1108	35	-0.21340612778422496
1108	36	-0.08890041701702955
1108	37	-0.39481350342918375
1108	38	-0.3605628790245987
1108	39	-0.09017813708086919
1108	40	-0.1702792345157178
1108	41	-0.08724706221212841
1108	42	-0.07633634773254272
1108	43	-0.11642557599083858
1108	44	-0.3561576466826395
1108	45	-0.47744361589968776
1108	46	-0.2949844346514894
1108	47	-0.11806789933785922
1108	48	-0.13380731335360707
1108	49	0.02528240998967135
1108	50	-0.3633811833299774
1108	51	-0.8164120264516441
1109	1	-0.7552416826354182
1109	2	-2.881019477235686
1109	3	-2.9183844486338053
1109	4	-3.829362142024067
1109	5	-1.7577018963658837
1109	6	-0.8129121848685941
1109	7	-0.2691623898007691
1109	8	-0.3518493611374822
1109	9	-0.2519976121319658
1109	10	-0.19817787092426187
1109	11	-0.25332704969650877
1109	12	-0.03613845299603469
1109	13	-0.20957666768075
1109	14	-0.3925049151610551
1109	15	-0.3440714890040937
1109	16	-0.30397030197544694
1109	17	-0.3118040634814463
1109	18	-0.4077076510929629
1109	19	-0.6524019261363705
1109	20	-0.3707812309481824
1109	21	-0.3826337462027638
1109	22	-0.698140243562662
1109	23	-0.5948217888341816
1109	24	-0.4789689923987055
1109	25	-0.7247636389718153
1109	26	-0.4630317963202799
1109	27	-0.2127508614777227
1109	28	-0.5702563064332935
1109	29	-0.5184268466154123
1109	30	-0.2702898125641582
1109	31	-0.39672514231522626
1109	32	-0.26444598628565785
1109	33	-0.3675165352540475
1109	34	-0.4510947765316615
1109	35	-0.46406410976631207
1109	36	-0.2536848535047085
1109	37	-0.3553229687867585
1109	38	-0.4519959971767733
1109	39	-0.5139466048612888
1109	40	-0.7230044269736382
1109	41	-0.5509745652297937
1109	42	-0.5227119051659699
1109	43	-0.7976007574622201
1109	44	-0.8343046106729446
1109	45	-0.5308783350848856
1109	46	-0.9012440478674648
1109	47	-0.770225083223373
1109	48	-0.5138672891735538
1109	49	-0.7533767103327094
1109	50	-0.6891338092080588
1109	51	-1.0766626549103435
1110	1	-0.46754642858644146
1110	2	-1.7494610112151747
1110	3	-1.2439138348641698
1110	4	-3.262479772041246
1110	5	-1.3565095044972075
1110	6	-0.6891046006405546
1110	7	-0.3998421707701141
1110	8	-0.3774364021105967
1110	9	-0.36999765228949855
1110	10	-0.41102235323152314
1110	11	-0.4122079357629005
1110	12	-0.6073081176137123
1110	13	-0.29963519250336645
1110	14	-0.41863742928072867
1110	15	-0.5509387138604609
1110	16	-0.4460208794311953
1110	17	-0.6329275947436059
1110	18	-0.5990372574248468
1110	19	-0.5463540105513331
1110	20	-0.6568137719351625
1110	21	-0.6053043942019158
1110	22	-0.6103577903007675
1110	23	-0.5788166218983619
1110	24	-0.8317443081373028
1110	25	-0.671464076210853
1110	26	-0.8525665521863885
1110	27	-0.8125753156938345
1110	28	-0.8167532788421994
1110	29	-0.6642656179479047
1110	30	-0.6621211968229801
1110	31	-0.8142300974678633
1110	32	-0.5961051329763407
1110	33	-0.6701824217172287
1110	34	-0.5570881926086315
1110	35	-0.6725223378056455
1110	36	-0.6256688555087635
1110	37	-0.6455930855591276
1110	38	-0.6686630941027119
1110	39	-0.4228511551877574
1110	40	-0.5722100249336322
1110	41	-0.7484042919386695
1110	42	-0.5237952024053314
1110	43	-0.6888393400543151
1110	44	-0.45769818986599375
1110	45	-0.6214598639586271
1110	46	-0.8021921480815379
1110	47	-0.7531939869514304
1110	48	-0.8573437458641351
1110	49	-0.7126058195717135
1110	50	-0.8952781984837017
1110	51	-1.2394866281922035
1111	1	0.3245576330225788
1111	2	2.8947367626618714
1111	3	3.557911707715249
1111	4	0.9618854176459379
1111	5	0.6256056167016908
1111	6	-0.06631941034458322
1111	7	0.027076668074414556
1111	8	-0.08501475778295031
1111	9	-0.2285830394258781
1111	10	-0.2027205583311087
1111	11	-0.1828620749919736
1111	12	-0.2628483633598293
1111	13	-0.1713244687597424
1111	14	-0.370958218265784
1111	15	-0.5163203711755173
1111	16	-0.4573418409052721
1111	17	-0.5747257420086385
1111	18	-0.7311654674961758
1111	19	-0.4256567490681249
1111	20	-0.6399585510984878
1111	21	-0.853968213108736
1111	22	-0.6468288679512639
1111	23	-0.5807306411968369
1111	24	-0.4505062428552833
1111	25	-0.5000651902869677
1111	26	-0.3315230951006427
1111	27	-0.4715077101457794
1111	28	-0.5938207626333067
1111	29	-0.4891462454020683
1111	30	-0.5657164767117777
1111	31	-0.4259776141333518
1111	32	-0.37929536806872477
1111	33	-0.5064509769695178
1111	34	-0.47974939374097403
1111	35	-0.4451111950151727
1111	36	-0.3081433626467671
1111	37	-0.2859936659339368
1111	38	-0.20553211406070204
1111	39	-0.4771222876288803
1111	40	-0.5425950812969589
1111	41	-0.4482031900382424
1111	42	-0.48884243395661997
1111	43	-0.5631447673704884
1111	44	-0.544326232521513
1111	45	-0.663587363781069
1111	46	-0.7036997020858209
1111	47	-0.7158803511873515
1111	48	-0.46573117648803475
1111	49	-0.2829847880873899
1111	50	-0.5016018487571472
1111	51	-1.2475923943985592
1112	1	-0.26930638024441933
1112	2	-0.7524561346402372
1112	3	-0.3635492800289555
1112	4	-0.4664157593956837
1112	5	-0.3215075977140316
1112	6	-0.346393026006119
1112	7	-0.14103642499681257
1112	8	-0.3152982994243345
1112	9	-0.2308319574374451
1112	10	-0.43017677319176784
1112	11	-0.5719010265755173
1112	12	-0.4436973703573628
1112	13	-0.5465976961188872
1112	14	-0.43349836307022116
1112	15	-0.699462384685205
1112	16	-0.645622389382396
1112	17	-0.5742221623459756
1112	18	-0.7178685375119542
1112	19	-0.9250941150835814
1112	20	-0.5282629639933631
1112	21	-0.7112331081457484
1112	22	-0.7174020184588912
1112	23	-0.9832218437208056
1112	24	-0.7396204280269885
1112	25	-0.6930065808949095
1112	26	-0.7422932281751073
1112	27	-0.8298137409672819
1112	28	-0.8900566563355241
1112	29	-0.7093808447629897
1112	30	-0.9028838916695108
1112	31	-0.5812985703279878
1112	32	-0.6571512108062549
1112	33	-0.7286962546461737
1112	34	-0.7783648530298919
1112	35	-0.7306930418784177
1112	36	-0.8105010862240007
1112	37	-1.0327096793627248
1112	38	-0.9572188025693791
1112	39	-0.8569022496076073
1112	40	-0.7642465799014957
1112	41	-0.6774282031839007
1112	42	-0.8022048899692393
1112	43	-0.8208246605873271
1112	44	-0.8331382698956133
1112	45	-0.8206196818654448
1112	46	-0.9531204843533487
1112	47	-1.0477284278770753
1112	48	-1.3176904856333707
1112	49	-1.3544967405203536
1112	50	-1.2539514827012468
1112	51	-1.6735289716747772
1113	1	-0.6019952175736272
1113	2	-1.3228712529445517
1113	3	-1.0172191345929313
1113	4	-3.0034396969204415
1113	5	-1.0561198626301902
1113	6	-0.735187598406597
1113	7	-0.4518941391424036
1113	8	-0.47231953320975606
1113	9	-0.6878204948402171
1113	10	-3.1243398401124622
1113	11	-1.4298651108567313
1113	12	-0.703537723981313
1113	13	-0.825240041707076
1113	14	-0.7641311009521203
1113	15	-1.031321236916419
1113	16	-0.8491290764214199
1113	17	-0.9037026671278241
1113	18	-0.6644193835308556
1113	19	-0.8706184833202997
1113	20	-1.0151891267584716
1113	21	-0.9124290412187719
1113	22	-0.8668905087034204
1113	23	-0.7521228679978691
1113	24	-0.8513147294247574
1113	25	-1.0572615749529675
1113	26	-1.1490692390906716
1113	27	-1.0569655716503163
1113	28	-1.147634986179149
1113	29	-0.8675087253457434
1113	30	-0.7980684061596648
1113	31	-0.7519925510496961
1113	32	-0.8923906803703261
1113	33	-1.0231256084524745
1113	34	-1.2081981014783878
1113	35	-1.1020547833380618
1113	36	-1.0046940200326873
1113	37	-0.768041893473729
1113	38	-0.8096276456833351
1113	39	-1.0033034467982347
1113	40	-0.6802718944469817
1113	41	-0.7713595659313981
1113	42	-0.7457564716567475
1113	43	-0.8399237494900547
1113	44	-0.9415927999165561
1113	45	-0.9494009870798905
1113	46	-1.047652328743716
1113	47	-0.874393585479929
1113	48	-1.0194507456953659
1113	49	-1.2872820950560282
1113	50	-1.3665056360850087
1113	51	-1.9437284196089308
1114	1	-0.7724242940766182
1114	2	-1.4868527388103594
1114	3	-1.2138686760800574
1114	4	-4.569825415941228
1114	5	-2.524116690131489
1114	6	-1.4924164760365315
1114	7	-0.8571887395811828
1114	8	-0.794302502731675
1114	9	-0.8284205863849579
1114	10	-0.6915976016857641
1114	11	-0.805309023920799
1114	12	-0.7356060037294085
1114	13	-0.8842587768113219
1114	14	-0.9703810023047765
1114	15	-0.8850923277193274
1114	16	-3.422128113623309
1114	17	-1.795600957766581
1114	18	-1.3343236561447682
1114	19	-1.139718582756828
1114	20	-1.2441594852034754
1114	21	-0.8547124511024435
1114	22	-1.2618547589046614
1114	23	-0.9655306208902061
1114	24	-0.8729993893676209
1114	25	-0.8398250643858631
1114	26	-0.8109357258245709
1114	27	-1.1593516536933421
1114	28	-0.8758082740557853
1114	29	-0.8429948594745653
1114	30	-1.0519353821844106
1114	31	-0.8870269592445297
1114	32	-1.1793222743536234
1114	33	-0.9052005962202045
1114	34	-0.8584005258355987
1114	35	-0.8691740440353826
1114	36	-0.8366127504018692
1114	37	-0.8916292634565224
1114	38	-0.9224170770011071
1114	39	-0.8132376292879329
1114	40	-0.8874214596094774
1114	41	-0.8886098303062937
1114	42	-0.927681910045564
1114	43	-0.7264161654819716
1114	44	-0.8311472295770486
1114	45	-1.1039143005259149
1114	46	-1.090080552933621
1114	47	-1.1764616284743852
1114	48	-1.5232999651975518
1114	49	-1.2505063638818896
1114	50	-1.566448026034024
1114	51	-2.18919458751461
1115	1	-0.38972774574839875
1115	2	-0.9281926500699065
1115	3	-0.5765049579728334
1115	4	-0.1520307607069853
1115	5	-0.32858863626635326
1115	6	-0.8296957622592842
1115	7	-1.0307558060615918
1115	8	-0.824040322328436
